Region,Departement,Commune,LieuDeVote,Bureau,Electeurs,Implantation
DAKAR,DAKAR,FANN POINT E AMITIE,ECOLE MAMADOU B MB DIOP (ZONE B),04,595,CLASSE CE2 B
DAKAR,DAKAR,FANN POINT E AMITIE,ECOLE MAMADOU B MB DIOP (ZONE B),05,593,CLASSE CE2 A
DAKAR,DAKAR,FANN POINT E AMITIE,ECOLE POINT E 2,01,287,DODJI
DAKAR,DAKAR,FANN POINT E AMITIE,ECOLE POINT E 2,02,291,CLASSE CM2 A
DAKAR,DAKAR,FANN POINT E AMITIE,ECOLE POINT E 2,03,289,CLASSE CM1 A
DAKAR,DAKAR,FANN POINT E AMITIE,ECOLE POINT E 2,04,286,CLASSE CI B
DAKAR,DAKAR,FANN POINT E AMITIE,GROUPE SCOLAIRE RUE 10,01,547,CLASSE CI A
DAKAR,DAKAR,FANN POINT E AMITIE,GROUPE SCOLAIRE RUE 10,02,546,CLASSE CI B
DAKAR,DAKAR,FANN POINT E AMITIE,GROUPE SCOLAIRE RUE 10,03,546,CLASSE CP A
DAKAR,DAKAR,FANN POINT E AMITIE,GROUPE SCOLAIRE RUE 10,04,546,CLASSE CP B
DAKAR,DAKAR,FANN POINT E AMITIE,GROUPE SCOLAIRE RUE 10,05,546,CLASSE CE1 A
DAKAR,DAKAR,FANN POINT E AMITIE,GROUPE SCOLAIRE RUE 10,06,531,SALLE DE CLASSE
DAKAR,DAKAR,FANN POINT E AMITIE,GROUPE SCOLAIRE RUE 10,07,464,SALLE DE CLASSE
DAKAR,DAKAR,GOREE,ECOLE LEOPOLD ANGRAND (GOREE),01,572,SALLE PETITE SECTION
DAKAR,DAKAR,GOREE,ECOLE LEOPOLD ANGRAND (GOREE),02,569,CLASSE C I
DAKAR,DAKAR,GOREE,ECOLE LEOPOLD ANGRAND (GOREE),03,568,CLASSE CP
DAKAR,DAKAR,GOREE,ECOLE LEOPOLD ANGRAND (GOREE),04,567,SALLE CM2
DAKAR,DAKAR,GRAND DAKAR,C.E.M. ALIOUNE DIOP,01,494,SALLE DE CLASSE
DAKAR,DAKAR,GRAND DAKAR,C.E.M. ALIOUNE DIOP,02,490,SALLE DE CLASSE
DAKAR,DAKAR,GRAND DAKAR,C.E.M. ALIOUNE DIOP,03,496,SALLE DE CLASSE
DAKAR,DAKAR,GRAND DAKAR,C.E.M. ALIOUNE DIOP,04,490,SALLE DE CLASSE
DAKAR,DAKAR,GRAND DAKAR,C.E.M. ALIOUNE DIOP,05,485,SALLE DE CLASSE
DAKAR,DAKAR,GRAND DAKAR,C.E.M. ALIOUNE DIOP,06,490,SALLE DE CLASSE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),01,590,CLASSE CM2 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),02,589,CLASSE CM1 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),03,591,CLASSE CE1 C
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),04,590,CLASSE CE2 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),05,590,CLASSE CE1 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),06,591,CLASSE CP B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),07,591,CLASSE CP A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),08,593,CLASSE CI A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),09,590,CLASSE CM2 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),10,592,CLASSE CE1 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),11,589,SALLE DE CLASSE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),12,588,SALLE DE CLASSE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),13,590,SALLE DE CLASSE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),14,591,ECOLE MAGUETTE C SARR (TAIBA G D)
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),15,593,ECOLE MAGUETTE C SARR (TAIBA G D)
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),16,592,ECOLE MAGUETTE C SARR (TAIBA G D)
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),17,593,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),18,588,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),19,591,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),20,590,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),21,591,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),22,590,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),23,594,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),24,593,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),25,592,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),26,592,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),27,593,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),28,593,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),29,595,ECOLE PRIVEE LIMAMOULAYE 2NDE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),30,595,ECOLE PRIVEE LIMAMOULAYE 1ERE
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),01,525,CLASSE CI A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),02,525,CLASSE CI B
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),03,529,CLASSE CP A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),04,521,CLASSE CP B
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),05,531,CLASSE CE1 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),06,516,CLASSE CE1 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),07,530,CLASSE CE2 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),08,521,CLASSE CE2 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),09,526,CLASSE CM1 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),10,530,CLASSE CM1 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),11,530,CLASSE CM1 C
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),12,528,CLASSE CM2 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),13,530,CLASSE CM2 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,01,554,CLASSE CE2 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,02,546,CLASSE CE2 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,03,548,CLASSE CP B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,04,554,CLASSE CE1 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,05,552,CLASSE CP A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,06,547,CLASSE CI A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,07,547,CLASSE CI B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,08,548,CLASSE CM2 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,09,553,CLASSE CM2 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,10,550,CLASSE CM1 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,11,553,CLASSE CM1 B
DAKAR,DAKAR,GRAND YOFF,ANNEXE ECOLE ALINE SITOE DIATTA,01,472,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ANNEXE ECOLE ALINE SITOE DIATTA,02,478,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ANNEXE ECOLE ALINE SITOE DIATTA,03,468,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ANNEXE ECOLE ALINE SITOE DIATTA,04,465,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ANNEXE ECOLE ALINE SITOE DIATTA,05,473,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,BUREAU DE POSTE GRAND YOFF,01,535,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,BUREAU DE POSTE GRAND YOFF,02,547,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,BUREAU DE POSTE GRAND YOFF,03,543,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,BUREAU DE POSTE GRAND YOFF,04,62,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,01,584,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,02,584,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,03,584,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,04,584,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,05,585,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,06,584,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,07,339,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,01,589,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,02,590,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,03,589,CLASSE CM2B
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,04,590,CLASSE CM2A
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,05,588,CLASSE CM1B
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,06,588,CLASSE CM1A
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,07,590,CLASSE CE2B
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,08,589,CLASSE CE2A
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,09,589,CLASSE CE1B
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,10,591,CLASSE CE1A
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,11,588,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,12,591,CLASSE CM2C
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,13,590,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,01,598,CLASSE CE2A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,02,599,CLASSE CE1A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,03,599,CLASSE CE1B
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,04,599,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,05,599,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,06,599,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,07,598,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,08,598,CLASSE CM2A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,09,598,CLASSE CM2B
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,10,598,CLASSE CM1A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,11,598,CLASSE CM1B
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,12,598,CLASSE CE2B
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,13,599,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,14,598,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,15,598,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,16,599,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,17,597,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,18,161,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,01,578,CLASSE CM2B
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,02,589,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,03,588,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,04,577,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,05,577,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,06,577,CLASSE CE1A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,07,580,CLASSE CE2A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,08,581,CLASSE CM1A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,09,577,CLASSE CM2A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,10,578,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,11,281,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,01,570,CLASSE CM2A
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,02,570,CLASSE CM2B
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,03,570,CLASSE CE2A
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,04,569,CLASSE CE2B
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,05,572,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,06,574,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,07,569,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,08,569,CP B
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,09,566,CE1 A
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,10,560,CM1 A
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,01,600,CLASSE CM1B
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,02,600,CLASSE CM2A
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,03,600,CLASSE CM2B
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,04,600,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,05,599,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,06,600,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,07,600,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,08,598,CLASSE CE1A
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,09,600,CLASSE CE1B
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,10,600,CLASSE CE2A
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,11,599,CLASSE CE2B
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,12,600,CLASSE CM1A
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,13,600,CLASSE CM2C
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,14,600,CLASSE CM1C
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,15,600,CLASSE CE2C
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,16,600,CLASSE CE1C
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,17,600,CLASSE CPC
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,18,599,CLASSE CIC
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,19,600,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,20,600,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,21,600,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,22,599,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,23,600,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,24,600,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,25,600,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,26,38,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),01,600,CLASSE CE2A
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),02,600,CLASSE CM1B
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),03,600,CLASSE CM1A
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),04,600,CLASSE CM2A
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),05,600,CLASSE CM2B
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),06,600,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),07,600,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),08,600,CLASSE CE1A
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),09,600,CLASSE CE1B
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),10,600,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),11,600,CLASSE CE2B
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),12,600,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),13,600,ECOLE KALIDOU SY CM1 B
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),14,600,SALLE INFORMATIQUE
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),15,193,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE PRIVEE ASSAFIN,01,558,CLASSE D1
DAKAR,DAKAR,GRAND YOFF,ECOLE PRIVEE ASSAFIN,02,553,CLASSE D2
DAKAR,DAKAR,GRAND YOFF,ECOLE PRIVEE ASSAFIN,03,556,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE PRIVEE ASSAFIN,04,555,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,01,594,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,02,594,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,03,594,CLASSE CE1A
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,04,594,CLASSE CE1B
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,05,594,CLASSE CE2A
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,06,594,CLASSE CE2B
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,07,594,CLASSE CM1A
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,08,594,CLASSE CM1B
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,09,594,CLASSE CM2A
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,10,594,CLASSE CM2B
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,11,595,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,12,595,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,13,594,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,14,595,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,15,594,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,16,107,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,01,581,SALLE 1
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,02,580,SALLE 2
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,03,575,SALLE 3
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,04,578,SALLE 4
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,05,579,SALLE 5
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,06,583,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,07,575,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,08,575,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,09,586,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,10,579,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,11,583,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,12,580,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,13,582,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,14,585,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,15,580,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,16,581,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,17,580,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,18,583,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,19,401,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,20,576,ABRI PROVISOIRE
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),01,537,CLASSE CI
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),02,526,CLASSE CP
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),03,519,CLASSE CM2
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),04,530,CLASSE CM1
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),05,524,SALLE DE CLASSE CE 1
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),06,542,SALLE DE CLASSE
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),07,549,SALLE DE CLASSE
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),08,311,BUREAU DIRECTEUR
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,01,543,CLASSE CM2 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,02,539,CLASSE CM2 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,03,539,CLASSE CM1 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,04,538,CLASSE CM1 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,05,543,CLASSE CE2 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,06,543,CLASSE CE2 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,07,537,CLASSE CE1 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,08,540,CLASSE CE1 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE AMADOU LAMINE DIENE(EX MED RE,01,454,CLASSE CM1 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE AMADOU LAMINE DIENE(EX MED RE,02,461,CLASSE CE1 B
